0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
30;existentes/pagos;reforma;1715;"Desconhecido
";1<=X<4;4;feminino div/dep/cas;nao;1.0;26;nenhum;proria;1;qualificado;1;0;0;1
27;Critico-outros creditos;reforma;2520;500<=X<1000;1<=X<4;4;masculino solteiro;nao;2.0;23;nenhum;proria;2;nao qualificado;1;0;0;0
15;existentes/pagos;reforma;3568;"<100
";>=7;4;feminino div/dep/cas;nao;2.0;54;banco;alugada;1;altamente qualificado/empresario;1;1;0;1
42;existentes/pagos;reforma;7166;"Desconhecido
";4<=X<7;2;masculino cas/viu;nao;4.0;29;nenhum;alugada;1;qualificado;1;1;0;1
11;Critico-outros creditos;veiculo novo;3939;"<100
";1<=X<4;1;masculino solteiro;nao;2.0;40;nenhum;proria;2;nao qualificado;2;0;0;1
15;existentes/pagos;reforma casa;1514;100<=X<500;1<=X<4;4;masculino solteiro;sim;2.0;22;nenhum;proria;1;qualificado;1;0;0;1
24;existentes/pagos;veiculo novo;7393;"<100
";1<=X<4;1;masculino solteiro;nao;4.0;43;nenhum;proria;1;nao qualificado;2;0;0;1
24;todos pagos;veiculo novo;1193;"<100
";Desempregado;1;feminino div/dep/cas;co requerente;4.0;29;nenhum;alugada;2;desempregado;1;0;0;0
60;existentes/pagos;abrir negocio;7297;"<100
";>=7;4;masculino solteiro;co requerente;4.0;36;nenhum;alugada;1;qualificado;1;0;0;0
30;Critico-outros creditos;reforma;2831;"<100
";1<=X<4;4;feminino div/dep/cas;nao;2.0;33;nenhum;proria;1;qualificado;1;1;0;1
6;existentes/pagos;reforma;753;"<100
";1<=X<4;2;feminino div/dep/cas;sim;3.0;64;nenhum;proria;1;qualificado;1;0;0;1
18;Atrasos anteriores;abrir negocio;2427;"Desconhecido
";>=7;4;masculino solteiro;nao;2.0;42;nenhum;proria;2;qualificado;1;0;0;1
24;Atrasos anteriores;veiculo novo;2538;"<100
";>=7;4;masculino solteiro;nao;4.0;47;nenhum;proria;2;nao qualificado;2;0;0;0
15;todos pagos;veiculo novo;1264;100<=X<500;1<=X<4;2;masculino cas/viu;nao;2.0;25;nenhum;alugada;1;qualificado;1;0;0;0
30;Critico-outros creditos;moveis;8386;"<100
";4<=X<7;2;masculino solteiro;nao;2.0;49;nenhum;proria;1;qualificado;1;0;0;0
48;existentes/pagos;abrir negocio;4844;"<100
";Desempregado;3;masculino solteiro;nao;2.0;33;banco;alugada;1;altamente qualificado/empresario;1;1;0;0
21;existentes/pagos;veiculo novo;2923;100<=X<500;1<=X<4;1;feminino div/dep/cas;nao;1.0;28;banco;proria;1;altamente qualificado/empresario;1;1;0;1
36;existentes/pagos;veiculo usado;8229;"<100
";1<=X<4;2;masculino solteiro;nao;2.0;26;nenhum;proria;1;qualificado;2;0;0;0
24;Critico-outros creditos;moveis;2028;"<100
";4<=X<7;2;masculino solteiro;nao;2.0;30;nenhum;proria;2;nao qualificado;1;0;0;1
15;Critico-outros creditos;moveis;1433;"<100
";1<=X<4;4;feminino div/dep/cas;nao;3.0;25;nenhum;alugada;2;qualificado;1;0;0;1
42;sem creditos/todos pagos;abrir negocio;6289;"<100
";<1;2;maculino div/dep;nao;1.0;33;nenhum;proria;2;qualificado;1;0;0;1
13;existentes/pagos;reforma;1409;100<=X<500;Desempregado;2;feminino div/dep/cas;nao;4.0;64;nenhum;proria;1;qualificado;1;0;0;1
24;existentes/pagos;veiculo usado;6579;"<100
";Desempregado;4;masculino solteiro;nao;2.0;29;nenhum;de graca;1;altamente qualificado/empresario;1;1;0;1
24;Critico-outros creditos;reforma;1743;"<100
";>=7;4;masculino solteiro;nao;2.0;48;nenhum;proria;2;nao qualificado;1;0;0;1
12;Critico-outros creditos;educacao;3565;"Desconhecido
";<1;2;masculino solteiro;nao;1.0;37;nenhum;proria;2;nao qualificado;2;0;0;1
15;todos pagos;reforma;1569;100<=X<500;>=7;4;masculino solteiro;nao;4.0;34;banco;proria;1;nao qualificado;2;0;0;1
18;existentes/pagos;reforma;1936;"Desconhecido
";4<=X<7;2;masculino cas/viu;nao;4.0;23;nenhum;alugada;2;nao qualificado;1;0;0;1
36;existentes/pagos;moveis;3959;"<100
";Desempregado;4;masculino solteiro;nao;3.0;30;nenhum;proria;1;altamente qualificado/empresario;1;1;0;1
12;existentes/pagos;veiculo novo;2390;"Desconhecido
";>=7;4;masculino solteiro;nao;3.0;50;nenhum;proria;1;qualificado;1;1;0;1
12;existentes/pagos;moveis;1736;"<100
";4<=X<7;3;feminino div/dep/cas;nao;4.0;31;nenhum;proria;1;nao qualificado;1;0;0;1
30;existentes/pagos;veiculo usado;3857;"<100
";1<=X<4;4;maculino div/dep;nao;4.0;40;nenhum;proria;1;altamente qualificado/empresario;1;1;0;1
12;existentes/pagos;reforma;804;"<100
";>=7;4;masculino solteiro;nao;4.0;38;nenhum;proria;1;qualificado;1;0;0;1
45;existentes/pagos;reforma;1845;"<100
";1<=X<4;4;masculino solteiro;nao;4.0;23;nenhum;de graca;1;qualificado;1;1;0;0
45;Critico-outros creditos;veiculo usado;4576;100<=X<500;Desempregado;3;masculino solteiro;nao;4.0;27;nenhum;proria;1;qualificado;1;0;0;1
15;existentes/pagos;veiculo novo;1403;"<100
";1<=X<4;2;feminino div/dep/cas;nao;;28;nenhum;alugada;1;qualificado;1;0;0;1
18;Atrasos anteriores;moveis;4297;"<100
";>=7;4;maculino div/dep;nao;;40;nenhum;proria;1;altamente qualificado/empresario;1;1;0;0
36;existentes/pagos;educacao;1977;"Desconhecido
";>=7;4;masculino solteiro;nao;;40;nenhum;proria;1;altamente qualificado/empresario;1;1;0;0
9;Critico-outros creditos;educacao;1136;>=1000;>=7;4;masculino solteiro;nao;;32;nenhum;de graca;2;qualificado;2;0;0;0
12;existentes/pagos;educacao;684;"<100
";1<=X<4;4;masculino solteiro;nao;;40;nenhum;alugada;1;nao qualificado;2;0;0;0
